date_day,affiliate_name,affiliate_id,campaign_name,country,spend_usd,conversions
2025-06-01,TechReach Media,AFF001,q1_retention,AU,567.16,4
2025-06-01,AdVantage Hub,AFF005,q1_retention,CA,149.27,1
2025-06-01,ClickBridge Partners,AFF003,influencer_collab,FR,170.82,1
2025-06-01,LeadLaunch,AFF008,black_friday_2025,US,695.69,3
2025-06-01,BrandBoost Network,AFF010,referral_spring,SE,704.9,5
2025-06-02,BrandBoost Network,AFF010,q1_retention,GB,688.71,6
2025-06-02,ConvertFlow,AFF006,influencer_collab,FR,337.61,2
2025-06-02,FunnelForge,AFF009,q1_retention,US,784.94,1
2025-06-02,PixelPartners,AFF007,loyalty_reactivation,GB,727.72,5
2025-06-02,ClickBridge Partners,AFF003,summer_promo_2025,US,268.68,1
2025-06-02,GrowthNest,AFF002,new_year_push,NL,586.58,8
2025-06-03,ClickBridge Partners,AFF003,influencer_collab,BR,707.07,5
2025-06-03,ConvertFlow,AFF006,influencer_collab,CA,879.83,3
2025-06-03,GrowthNest,AFF002,influencer_collab,FR,833.3,10
2025-06-04,AdVantage Hub,AFF005,black_friday_2025,FR,486.34,4
2025-06-04,GrowthNest,AFF002,loyalty_reactivation,US,256.77,2
2025-06-04,LeadLaunch,AFF008,referral_spring,FR,442.36,1
2025-06-04,TechReach Media,AFF001,q1_retention,SE,386.62,1
2025-06-05,LeadLaunch,AFF008,summer_promo_2025,BR,748.93,6
2025-06-05,BrandBoost Network,AFF010,product_launch_v2,AU,823.58,8
2025-06-05,ClickBridge Partners,AFF003,referral_spring,FR,579.22,7
2025-06-05,ConvertFlow,AFF006,referral_spring,US,173.4,1
2025-06-05,GrowthNest,AFF002,q1_retention,CA,703.98,7
2025-06-06,GrowthNest,AFF002,influencer_collab,SE,777.22,10
2025-06-06,PixelPartners,AFF007,influencer_collab,DE,118.93,1
2025-06-06,BrandBoost Network,AFF010,new_year_push,US,400.03,4
2025-06-06,LeadLaunch,AFF008,referral_spring,US,861.63,3
2025-06-06,AdVantage Hub,AFF005,q1_retention,BR,703.89,3
2025-06-07,AdVantage Hub,AFF005,referral_spring,US,663.15,6
2025-06-07,ClickBridge Partners,AFF003,product_launch_v2,DE,598.61,2
2025-06-07,BrandBoost Network,AFF010,q1_retention,NL,301.9,4
2025-06-07,FunnelForge,AFF009,referral_spring,US,352.55,4
2025-06-07,TechReach Media,AFF001,referral_spring,DE,236.14,2
2025-06-07,PixelPartners,AFF007,q1_retention,DE,185.68,2
2025-06-08,ConvertFlow,AFF006,product_launch_v2,CA,771.31,7
2025-06-08,BrandBoost Network,AFF010,summer_promo_2025,CA,388.76,1
2025-06-08,ClickBridge Partners,AFF003,referral_spring,US,896.73,1
2025-06-08,TechReach Media,AFF001,summer_promo_2025,AU,604.39,1
2025-06-08,NorthStar Affiliates,AFF004,product_launch_v2,NL,783.92,4
2025-06-08,LeadLaunch,AFF008,q1_retention,US,570.79,3
2025-06-09,GrowthNest,AFF002,summer_promo_2025,US,831.14,6
2025-06-09,NorthStar Affiliates,AFF004,referral_spring,PL,870.78,13
2025-06-09,ConvertFlow,AFF006,q1_retention,NL,572.66,1
2025-06-09,TechReach Media,AFF001,product_launch_v2,US,234.62,2
2025-06-10,PixelPartners,AFF007,product_launch_v2,NL,887.36,7
2025-06-10,ConvertFlow,AFF006,product_launch_v2,US,790.94,9
2025-06-10,ClickBridge Partners,AFF003,referral_spring,US,495.93,5
2025-06-11,GrowthNest,AFF002,black_friday_2025,US,316.42,2
2025-06-11,LeadLaunch,AFF008,q1_retention,US,533.81,4
2025-06-11,AdVantage Hub,AFF005,product_launch_v2,FR,398.2,2
2025-06-11,PixelPartners,AFF007,loyalty_reactivation,US,206.53,2
2025-06-11,TechReach Media,AFF001,new_year_push,CA,836.65,10
2025-06-11,FunnelForge,AFF009,new_year_push,FR,841.16,12
2025-06-11,NorthStar Affiliates,AFF004,influencer_collab,US,131.31,1
2025-06-12,FunnelForge,AFF009,new_year_push,FR,200.08,2
2025-06-12,PixelPartners,AFF007,black_friday_2025,GB,90.65,1
2025-06-12,TechReach Media,AFF001,product_launch_v2,US,351.09,4
2025-06-12,LeadLaunch,AFF008,referral_spring,CA,703.14,3
2025-06-13,BrandBoost Network,AFF010,influencer_collab,GB,171.94,1
2025-06-13,FunnelForge,AFF009,q1_retention,US,214.69,2
2025-06-13,LeadLaunch,AFF008,summer_promo_2025,BR,313.59,1
2025-06-13,ConvertFlow,AFF006,q1_retention,GB,816.57,5
2025-06-13,TechReach Media,AFF001,new_year_push,SE,325.94,3
2025-06-13,PixelPartners,AFF007,q1_retention,DE,363.34,1
2025-06-14,LeadLaunch,AFF008,loyalty_reactivation,US,480.96,4
2025-06-14,NorthStar Affiliates,AFF004,product_launch_v2,CA,163.18,1
2025-06-14,ConvertFlow,AFF006,summer_promo_2025,GB,543.56,2
2025-06-14,AdVantage Hub,AFF005,summer_promo_2025,US,650.82,3
2025-06-15,FunnelForge,AFF009,q1_retention,US,706.0,4
2025-06-15,TechReach Media,AFF001,new_year_push,US,866.94,5
2025-06-15,AdVantage Hub,AFF005,loyalty_reactivation,FR,662.14,6
2025-06-16,GrowthNest,AFF002,product_launch_v2,US,306.02,1
2025-06-16,FunnelForge,AFF009,summer_promo_2025,US,603.76,1
2025-06-16,ConvertFlow,AFF006,product_launch_v2,GB,153.94,1
2025-06-16,NorthStar Affiliates,AFF004,q1_retention,GB,670.78,5
2025-06-16,AdVantage Hub,AFF005,product_launch_v2,DE,479.33,4
2025-06-16,ClickBridge Partners,AFF003,summer_promo_2025,CA,487.52,7
2025-06-17,ConvertFlow,AFF006,referral_spring,US,100.91,1
2025-06-17,AdVantage Hub,AFF005,summer_promo_2025,FR,138.68,1
2025-06-17,GrowthNest,AFF002,summer_promo_2025,BR,527.76,7
2025-06-17,NorthStar Affiliates,AFF004,black_friday_2025,US,132.46,1
2025-06-17,LeadLaunch,AFF008,loyalty_reactivation,NL,163.46,1
2025-06-17,TechReach Media,AFF001,summer_promo_2025,GB,90.22,1
2025-06-17,PixelPartners,AFF007,summer_promo_2025,GB,660.3,2
2025-06-18,NorthStar Affiliates,AFF004,new_year_push,US,101.49,1
2025-06-18,ConvertFlow,AFF006,summer_promo_2025,GB,368.11,2
2025-06-18,ClickBridge Partners,AFF003,referral_spring,SE,319.72,3
2025-06-18,LeadLaunch,AFF008,new_year_push,GB,753.85,6
2025-06-18,GrowthNest,AFF002,referral_spring,US,492.46,2
2025-06-18,TechReach Media,AFF001,influencer_collab,CA,563.49,6
2025-06-18,FunnelForge,AFF009,new_year_push,GB,106.95,1
2025-06-19,ClickBridge Partners,AFF003,loyalty_reactivation,DE,635.91,2
2025-06-19,FunnelForge,AFF009,product_launch_v2,GB,363.9,2
2025-06-19,LeadLaunch,AFF008,loyalty_reactivation,FR,338.05,3
2025-06-19,NorthStar Affiliates,AFF004,referral_spring,NL,610.88,4
2025-06-19,PixelPartners,AFF007,q1_retention,GB,812.02,7
2025-06-19,TechReach Media,AFF001,summer_promo_2025,AU,213.81,1
2025-06-20,TechReach Media,AFF001,new_year_push,US,790.35,6
2025-06-20,AdVantage Hub,AFF005,new_year_push,DE,246.2,2
2025-06-20,ClickBridge Partners,AFF003,product_launch_v2,DE,854.51,7
2025-06-20,LeadLaunch,AFF008,influencer_collab,US,193.4,1
2025-06-20,PixelPartners,AFF007,product_launch_v2,PL,103.24,1
2025-06-21,PixelPartners,AFF007,summer_promo_2025,FR,136.44,1
2025-06-21,BrandBoost Network,AFF010,product_launch_v2,AU,509.21,4
2025-06-21,FunnelForge,AFF009,new_year_push,AU,746.26,5
2025-06-21,ConvertFlow,AFF006,loyalty_reactivation,US,494.9,6
2025-06-22,BrandBoost Network,AFF010,loyalty_reactivation,US,325.6,3
2025-06-22,ConvertFlow,AFF006,q1_retention,FR,725.17,8
2025-06-22,PixelPartners,AFF007,summer_promo_2025,AU,785.83,6
2025-06-23,AdVantage Hub,AFF005,loyalty_reactivation,US,800.35,9
2025-06-23,TechReach Media,AFF001,new_year_push,AU,541.27,2
2025-06-23,GrowthNest,AFF002,loyalty_reactivation,PL,283.28,3
2025-06-23,ConvertFlow,AFF006,summer_promo_2025,DE,349.6,2
2025-06-24,ConvertFlow,AFF006,q1_retention,US,378.78,1
2025-06-24,BrandBoost Network,AFF010,new_year_push,GB,636.84,7
2025-06-24,NorthStar Affiliates,AFF004,black_friday_2025,GB,753.75,1
2025-06-24,TechReach Media,AFF001,product_launch_v2,DE,80.81,1
2025-06-25,TechReach Media,AFF001,referral_spring,SE,96.76,1
2025-06-25,BrandBoost Network,AFF010,new_year_push,CA,449.94,3
2025-06-25,GrowthNest,AFF002,black_friday_2025,US,316.32,3
2025-06-26,TechReach Media,AFF001,influencer_collab,GB,532.91,4
2025-06-26,NorthStar Affiliates,AFF004,influencer_collab,DE,434.52,5
2025-06-26,BrandBoost Network,AFF010,black_friday_2025,SE,844.33,4
2025-06-26,LeadLaunch,AFF008,loyalty_reactivation,GB,658.3,1
2025-06-26,AdVantage Hub,AFF005,black_friday_2025,DE,653.98,2
2025-06-26,PixelPartners,AFF007,product_launch_v2,NL,691.83,8
2025-06-27,ClickBridge Partners,AFF003,black_friday_2025,FR,185.89,2
2025-06-27,NorthStar Affiliates,AFF004,black_friday_2025,NL,701.81,4
2025-06-27,AdVantage Hub,AFF005,influencer_collab,AU,419.5,5
2025-06-27,ConvertFlow,AFF006,loyalty_reactivation,US,608.8,9
2025-06-28,ConvertFlow,AFF006,new_year_push,NL,890.11,4
2025-06-28,FunnelForge,AFF009,new_year_push,SE,699.4,10
2025-06-28,TechReach Media,AFF001,loyalty_reactivation,US,525.55,6
2025-06-28,NorthStar Affiliates,AFF004,black_friday_2025,DE,791.96,11
2025-06-28,BrandBoost Network,AFF010,summer_promo_2025,GB,494.89,7
2025-06-28,LeadLaunch,AFF008,influencer_collab,US,205.89,1
2025-06-29,ClickBridge Partners,AFF003,black_friday_2025,US,565.59,7
2025-06-29,LeadLaunch,AFF008,q1_retention,GB,808.81,9
2025-06-29,BrandBoost Network,AFF010,loyalty_reactivation,SE,264.7,1
2025-06-29,ConvertFlow,AFF006,referral_spring,DE,473.67,6
2025-06-29,FunnelForge,AFF009,new_year_push,US,778.61,6
2025-06-29,NorthStar Affiliates,AFF004,black_friday_2025,DE,362.11,1
2025-06-29,TechReach Media,AFF001,loyalty_reactivation,US,735.27,11
2025-06-30,NorthStar Affiliates,AFF004,loyalty_reactivation,SE,231.25,1
2025-06-30,PixelPartners,AFF007,new_year_push,CA,785.8,1
2025-06-30,ConvertFlow,AFF006,influencer_collab,AU,331.55,1
2025-06-30,BrandBoost Network,AFF010,black_friday_2025,US,331.78,4
2025-06-30,AdVantage Hub,AFF005,influencer_collab,GB,397.35,1
2025-07-01,GrowthNest,AFF002,product_launch_v2,SE,736.58,11
2025-07-01,LeadLaunch,AFF008,influencer_collab,DE,719.07,4
2025-07-01,AdVantage Hub,AFF005,referral_spring,CA,349.02,1
2025-07-01,ConvertFlow,AFF006,black_friday_2025,US,116.41,1
2025-07-01,BrandBoost Network,AFF010,influencer_collab,AU,803.93,12
2025-07-01,PixelPartners,AFF007,referral_spring,GB,315.21,4
2025-07-01,TechReach Media,AFF001,referral_spring,DE,260.44,1
2025-07-02,TechReach Media,AFF001,referral_spring,FR,348.56,1
2025-07-02,AdVantage Hub,AFF005,loyalty_reactivation,SE,574.1,5
2025-07-02,GrowthNest,AFF002,loyalty_reactivation,GB,210.99,2
2025-07-02,ConvertFlow,AFF006,black_friday_2025,BR,589.89,3
2025-07-02,PixelPartners,AFF007,q1_retention,DE,765.12,4
2025-07-03,AdVantage Hub,AFF005,q1_retention,US,871.42,3
2025-07-03,FunnelForge,AFF009,loyalty_reactivation,GB,563.0,5
2025-07-03,PixelPartners,AFF007,referral_spring,AU,257.65,1
2025-07-03,LeadLaunch,AFF008,referral_spring,DE,306.79,4
2025-07-03,ClickBridge Partners,AFF003,product_launch_v2,CA,224.7,1
2025-07-04,ClickBridge Partners,AFF003,influencer_collab,US,252.36,3
2025-07-04,PixelPartners,AFF007,new_year_push,US,340.48,2
2025-07-04,TechReach Media,AFF001,black_friday_2025,US,421.98,1
2025-07-04,NorthStar Affiliates,AFF004,product_launch_v2,US,254.39,3
2025-07-04,AdVantage Hub,AFF005,new_year_push,SE,637.15,9
2025-07-05,NorthStar Affiliates,AFF004,new_year_push,FR,375.14,2
2025-07-05,BrandBoost Network,AFF010,black_friday_2025,US,363.6,4
2025-07-05,ClickBridge Partners,AFF003,new_year_push,AU,344.07,4
2025-07-05,GrowthNest,AFF002,new_year_push,US,123.73,1
2025-07-06,GrowthNest,AFF002,q1_retention,US,365.37,2
2025-07-06,TechReach Media,AFF001,new_year_push,FR,392.76,4
2025-07-06,ConvertFlow,AFF006,summer_promo_2025,FR,155.65,1
2025-07-06,BrandBoost Network,AFF010,black_friday_2025,CA,427.34,4
2025-07-06,LeadLaunch,AFF008,referral_spring,US,100.32,1
2025-07-07,NorthStar Affiliates,AFF004,loyalty_reactivation,NL,129.88,1
2025-07-07,PixelPartners,AFF007,summer_promo_2025,GB,629.48,2
2025-07-07,FunnelForge,AFF009,black_friday_2025,NL,791.43,6
2025-07-07,TechReach Media,AFF001,q1_retention,PL,698.58,8
2025-07-08,LeadLaunch,AFF008,loyalty_reactivation,AU,433.71,4
2025-07-08,ClickBridge Partners,AFF003,product_launch_v2,CA,868.75,11
2025-07-08,NorthStar Affiliates,AFF004,loyalty_reactivation,NL,700.67,3
2025-07-08,AdVantage Hub,AFF005,loyalty_reactivation,SE,550.29,8
2025-07-08,ConvertFlow,AFF006,product_launch_v2,US,879.47,8
2025-07-08,BrandBoost Network,AFF010,q1_retention,NL,732.55,3
2025-07-08,FunnelForge,AFF009,black_friday_2025,US,234.95,1
2025-07-09,LeadLaunch,AFF008,summer_promo_2025,US,798.64,9
2025-07-09,ConvertFlow,AFF006,black_friday_2025,US,149.58,1
2025-07-09,PixelPartners,AFF007,referral_spring,DE,449.6,1
2025-07-10,AdVantage Hub,AFF005,q1_retention,PL,348.07,2
2025-07-10,LeadLaunch,AFF008,summer_promo_2025,US,127.9,1
2025-07-10,PixelPartners,AFF007,influencer_collab,DE,356.33,4
2025-07-10,NorthStar Affiliates,AFF004,q1_retention,FR,850.7,9
2025-07-10,BrandBoost Network,AFF010,referral_spring,NL,750.61,11
2025-07-10,ClickBridge Partners,AFF003,influencer_collab,DE,657.66,8
2025-07-11,FunnelForge,AFF009,influencer_collab,DE,840.84,3
2025-07-11,AdVantage Hub,AFF005,q1_retention,US,366.18,5
2025-07-11,PixelPartners,AFF007,loyalty_reactivation,US,346.31,3
2025-07-11,LeadLaunch,AFF008,summer_promo_2025,US,541.11,1
2025-07-11,ConvertFlow,AFF006,summer_promo_2025,FR,718.26,7
2025-07-11,TechReach Media,AFF001,product_launch_v2,US,92.78,1
2025-07-12,ClickBridge Partners,AFF003,q1_retention,FR,596.26,5
2025-07-12,TechReach Media,AFF001,new_year_push,CA,545.56,7
2025-07-12,ConvertFlow,AFF006,q1_retention,DE,130.51,1
2025-07-12,PixelPartners,AFF007,product_launch_v2,GB,430.81,3
2025-07-12,GrowthNest,AFF002,summer_promo_2025,NL,769.57,4
2025-07-13,ConvertFlow,AFF006,referral_spring,GB,847.2,4
2025-07-13,TechReach Media,AFF001,product_launch_v2,DE,589.16,5
2025-07-13,ClickBridge Partners,AFF003,black_friday_2025,DE,318.05,2
2025-07-13,FunnelForge,AFF009,summer_promo_2025,NL,112.75,1
2025-07-13,AdVantage Hub,AFF005,influencer_collab,CA,312.04,2
2025-07-13,NorthStar Affiliates,AFF004,product_launch_v2,FR,615.16,1
2025-07-14,ConvertFlow,AFF006,referral_spring,GB,307.71,4
2025-07-14,NorthStar Affiliates,AFF004,referral_spring,GB,575.17,3
2025-07-14,TechReach Media,AFF001,q1_retention,CA,438.78,5
2025-07-14,PixelPartners,AFF007,product_launch_v2,US,465.37,5
2025-07-14,LeadLaunch,AFF008,summer_promo_2025,NL,361.84,2
2025-07-14,AdVantage Hub,AFF005,new_year_push,GB,542.32,1
2025-07-15,BrandBoost Network,AFF010,q1_retention,US,178.3,1
2025-07-15,PixelPartners,AFF007,loyalty_reactivation,GB,81.58,1
2025-07-15,AdVantage Hub,AFF005,new_year_push,BR,96.38,1
2025-07-15,GrowthNest,AFF002,black_friday_2025,NL,829.97,6
2025-07-16,ClickBridge Partners,AFF003,summer_promo_2025,BR,288.91,3
2025-07-16,NorthStar Affiliates,AFF004,loyalty_reactivation,FR,503.0,1
2025-07-16,BrandBoost Network,AFF010,product_launch_v2,BR,588.47,5
2025-07-16,AdVantage Hub,AFF005,product_launch_v2,GB,189.47,1
2025-07-16,PixelPartners,AFF007,loyalty_reactivation,US,744.44,3
2025-07-17,ConvertFlow,AFF006,loyalty_reactivation,CA,499.27,4
2025-07-17,PixelPartners,AFF007,summer_promo_2025,AU,396.83,3
2025-07-17,GrowthNest,AFF002,loyalty_reactivation,GB,505.34,3
2025-07-17,TechReach Media,AFF001,new_year_push,FR,433.01,4
2025-07-17,NorthStar Affiliates,AFF004,influencer_collab,AU,363.72,2
2025-07-17,FunnelForge,AFF009,referral_spring,US,539.25,7
2025-07-18,LeadLaunch,AFF008,product_launch_v2,FR,498.34,4
2025-07-18,ConvertFlow,AFF006,product_launch_v2,DE,296.11,1
2025-07-18,TechReach Media,AFF001,influencer_collab,FR,488.11,3
2025-07-18,NorthStar Affiliates,AFF004,black_friday_2025,US,232.24,1
2025-07-19,LeadLaunch,AFF008,black_friday_2025,GB,866.4,4
2025-07-19,FunnelForge,AFF009,product_launch_v2,NL,136.53,1
2025-07-19,BrandBoost Network,AFF010,new_year_push,FR,891.04,2
2025-07-19,TechReach Media,AFF001,new_year_push,US,404.69,2
2025-07-19,ConvertFlow,AFF006,referral_spring,US,649.73,9
2025-07-19,GrowthNest,AFF002,referral_spring,GB,154.09,1
2025-07-19,NorthStar Affiliates,AFF004,influencer_collab,US,434.31,3
2025-07-20,BrandBoost Network,AFF010,new_year_push,US,142.62,1
2025-07-20,GrowthNest,AFF002,loyalty_reactivation,US,124.91,1
2025-07-20,ConvertFlow,AFF006,product_launch_v2,DE,614.49,2
2025-07-21,AdVantage Hub,AFF005,summer_promo_2025,US,260.51,2
2025-07-21,BrandBoost Network,AFF010,q1_retention,PL,896.94,7
2025-07-21,TechReach Media,AFF001,new_year_push,GB,146.16,1
2025-07-21,NorthStar Affiliates,AFF004,new_year_push,GB,274.93,1
2025-07-22,ConvertFlow,AFF006,referral_spring,US,667.2,3
2025-07-22,FunnelForge,AFF009,referral_spring,AU,277.6,1
2025-07-22,TechReach Media,AFF001,loyalty_reactivation,US,486.15,6
2025-07-23,ClickBridge Partners,AFF003,referral_spring,US,842.41,8
2025-07-23,NorthStar Affiliates,AFF004,summer_promo_2025,DE,529.58,5
2025-07-23,GrowthNest,AFF002,referral_spring,DE,151.94,1
2025-07-24,GrowthNest,AFF002,influencer_collab,CA,856.45,12
2025-07-24,BrandBoost Network,AFF010,influencer_collab,FR,473.63,4
2025-07-24,LeadLaunch,AFF008,product_launch_v2,DE,371.15,5
2025-07-24,ConvertFlow,AFF006,black_friday_2025,DE,181.7,2
2025-07-25,NorthStar Affiliates,AFF004,loyalty_reactivation,AU,442.76,3
2025-07-25,ConvertFlow,AFF006,loyalty_reactivation,US,838.21,10
2025-07-25,BrandBoost Network,AFF010,black_friday_2025,US,278.02,2
2025-07-26,GrowthNest,AFF002,q1_retention,DE,447.85,5
2025-07-26,TechReach Media,AFF001,product_launch_v2,AU,320.29,4
2025-07-26,ClickBridge Partners,AFF003,referral_spring,GB,736.06,11
2025-07-26,NorthStar Affiliates,AFF004,influencer_collab,NL,212.47,2
2025-07-27,NorthStar Affiliates,AFF004,black_friday_2025,US,402.14,5
2025-07-27,LeadLaunch,AFF008,influencer_collab,GB,223.35,2
2025-07-27,TechReach Media,AFF001,summer_promo_2025,GB,612.35,1
2025-07-27,GrowthNest,AFF002,influencer_collab,US,449.57,4
2025-07-27,FunnelForge,AFF009,q1_retention,US,678.0,4
2025-07-28,ClickBridge Partners,AFF003,referral_spring,FR,140.06,1
2025-07-28,AdVantage Hub,AFF005,loyalty_reactivation,US,162.78,1
2025-07-28,ConvertFlow,AFF006,product_launch_v2,AU,232.89,2
2025-07-29,NorthStar Affiliates,AFF004,q1_retention,NL,822.26,8
2025-07-29,FunnelForge,AFF009,influencer_collab,FR,538.97,3
2025-07-29,GrowthNest,AFF002,influencer_collab,SE,158.3,1
2025-07-30,ConvertFlow,AFF006,loyalty_reactivation,GB,758.75,10
2025-07-30,PixelPartners,AFF007,black_friday_2025,DE,709.64,4
2025-07-30,LeadLaunch,AFF008,referral_spring,FR,789.45,12
2025-07-30,TechReach Media,AFF001,referral_spring,DE,859.86,8
2025-07-31,BrandBoost Network,AFF010,influencer_collab,CA,825.07,8
2025-07-31,PixelPartners,AFF007,product_launch_v2,FR,430.49,1
2025-07-31,ConvertFlow,AFF006,loyalty_reactivation,DE,96.7,1
2025-07-31,FunnelForge,AFF009,summer_promo_2025,AU,661.6,6
2025-07-31,ClickBridge Partners,AFF003,q1_retention,GB,513.76,6
2025-07-31,NorthStar Affiliates,AFF004,black_friday_2025,GB,469.02,1
2025-08-01,PixelPartners,AFF007,new_year_push,DE,439.18,2
2025-08-01,LeadLaunch,AFF008,influencer_collab,FR,85.19,1
2025-08-01,GrowthNest,AFF002,influencer_collab,SE,138.29,1
2025-08-01,TechReach Media,AFF001,product_launch_v2,US,509.5,4
2025-08-01,FunnelForge,AFF009,product_launch_v2,AU,405.02,2
2025-08-02,TechReach Media,AFF001,new_year_push,DE,456.83,3
2025-08-02,ConvertFlow,AFF006,new_year_push,NL,896.45,13
2025-08-02,ClickBridge Partners,AFF003,referral_spring,CA,535.56,3
2025-08-03,AdVantage Hub,AFF005,q1_retention,US,653.53,7
2025-08-03,LeadLaunch,AFF008,referral_spring,SE,741.6,6
2025-08-03,BrandBoost Network,AFF010,product_launch_v2,US,137.08,1
2025-08-03,FunnelForge,AFF009,summer_promo_2025,DE,146.23,1
2025-08-04,AdVantage Hub,AFF005,new_year_push,SE,223.5,1
2025-08-04,ConvertFlow,AFF006,new_year_push,US,741.11,2
2025-08-04,LeadLaunch,AFF008,black_friday_2025,FR,691.87,2
2025-08-04,PixelPartners,AFF007,new_year_push,US,130.53,1
2025-08-04,FunnelForge,AFF009,black_friday_2025,GB,246.04,3
2025-08-05,ClickBridge Partners,AFF003,product_launch_v2,US,880.23,4
2025-08-05,FunnelForge,AFF009,product_launch_v2,US,91.56,1
2025-08-05,BrandBoost Network,AFF010,product_launch_v2,US,259.1,2
2025-08-05,GrowthNest,AFF002,loyalty_reactivation,FR,224.7,2
2025-08-05,TechReach Media,AFF001,new_year_push,US,880.48,8
2025-08-05,NorthStar Affiliates,AFF004,product_launch_v2,NL,713.86,1
2025-08-06,TechReach Media,AFF001,product_launch_v2,AU,470.55,5
2025-08-06,LeadLaunch,AFF008,influencer_collab,NL,295.94,2
2025-08-06,NorthStar Affiliates,AFF004,influencer_collab,US,240.53,3
2025-08-06,FunnelForge,AFF009,loyalty_reactivation,GB,202.86,2
2025-08-06,GrowthNest,AFF002,q1_retention,DE,773.87,3
2025-08-06,BrandBoost Network,AFF010,product_launch_v2,US,461.44,1
2025-08-07,ClickBridge Partners,AFF003,loyalty_reactivation,NL,499.69,6
2025-08-07,ConvertFlow,AFF006,referral_spring,CA,730.33,5
2025-08-07,PixelPartners,AFF007,summer_promo_2025,PL,472.38,5
2025-08-07,BrandBoost Network,AFF010,q1_retention,AU,253.51,3
2025-08-07,FunnelForge,AFF009,new_year_push,GB,782.52,1
2025-08-08,AdVantage Hub,AFF005,new_year_push,SE,257.44,1
2025-08-08,ClickBridge Partners,AFF003,loyalty_reactivation,FR,149.16,1
2025-08-08,TechReach Media,AFF001,new_year_push,US,141.44,1
2025-08-08,NorthStar Affiliates,AFF004,black_friday_2025,CA,410.43,3
2025-08-08,FunnelForge,AFF009,q1_retention,FR,517.09,4
2025-08-08,PixelPartners,AFF007,referral_spring,DE,665.37,7
2025-08-08,GrowthNest,AFF002,q1_retention,GB,90.02,1
2025-08-09,GrowthNest,AFF002,black_friday_2025,US,752.19,4
2025-08-09,ClickBridge Partners,AFF003,summer_promo_2025,FR,846.5,11
2025-08-09,AdVantage Hub,AFF005,black_friday_2025,AU,405.5,3
2025-08-09,FunnelForge,AFF009,black_friday_2025,DE,587.2,6
2025-08-09,NorthStar Affiliates,AFF004,summer_promo_2025,US,531.79,3
2025-08-09,TechReach Media,AFF001,summer_promo_2025,CA,768.85,3
2025-08-09,LeadLaunch,AFF008,new_year_push,US,850.57,5
2025-08-10,LeadLaunch,AFF008,summer_promo_2025,US,100.46,1
2025-08-10,AdVantage Hub,AFF005,black_friday_2025,CA,184.49,2
2025-08-10,TechReach Media,AFF001,summer_promo_2025,DE,272.12,1
2025-08-11,AdVantage Hub,AFF005,influencer_collab,US,136.05,1
2025-08-11,ClickBridge Partners,AFF003,black_friday_2025,FR,122.6,1
2025-08-11,BrandBoost Network,AFF010,influencer_collab,NL,860.8,12
2025-08-11,FunnelForge,AFF009,loyalty_reactivation,DE,688.19,4
2025-08-11,LeadLaunch,AFF008,product_launch_v2,DE,620.76,3
2025-08-12,AdVantage Hub,AFF005,summer_promo_2025,US,499.87,2
2025-08-12,BrandBoost Network,AFF010,summer_promo_2025,FR,219.15,1
2025-08-12,TechReach Media,AFF001,influencer_collab,US,814.95,9
2025-08-12,NorthStar Affiliates,AFF004,q1_retention,DE,342.49,1
2025-08-12,ConvertFlow,AFF006,referral_spring,DE,770.46,3
2025-08-12,PixelPartners,AFF007,loyalty_reactivation,GB,206.48,2
2025-08-12,FunnelForge,AFF009,black_friday_2025,FR,244.83,3
2025-08-13,ConvertFlow,AFF006,summer_promo_2025,GB,227.88,1
2025-08-13,ClickBridge Partners,AFF003,influencer_collab,US,718.21,8
2025-08-13,PixelPartners,AFF007,product_launch_v2,CA,95.93,1
2025-08-14,ConvertFlow,AFF006,new_year_push,US,384.45,4
2025-08-14,ClickBridge Partners,AFF003,summer_promo_2025,CA,203.54,2
2025-08-14,BrandBoost Network,AFF010,referral_spring,CA,518.47,7
2025-08-14,GrowthNest,AFF002,summer_promo_2025,US,498.74,3
2025-08-14,FunnelForge,AFF009,referral_spring,US,583.15,2
2025-08-14,NorthStar Affiliates,AFF004,q1_retention,FR,391.0,3
2025-08-15,GrowthNest,AFF002,summer_promo_2025,GB,819.6,10
2025-08-15,BrandBoost Network,AFF010,black_friday_2025,GB,552.18,1
2025-08-15,AdVantage Hub,AFF005,loyalty_reactivation,AU,273.76,1
2025-08-16,TechReach Media,AFF001,new_year_push,SE,169.9,1
2025-08-16,AdVantage Hub,AFF005,new_year_push,GB,481.27,4
2025-08-16,ClickBridge Partners,AFF003,referral_spring,US,770.64,7
2025-08-16,LeadLaunch,AFF008,loyalty_reactivation,FR,621.57,9
2025-08-17,PixelPartners,AFF007,referral_spring,AU,425.15,1
2025-08-17,GrowthNest,AFF002,product_launch_v2,GB,874.87,6
2025-08-17,FunnelForge,AFF009,product_launch_v2,US,215.74,1
2025-08-17,NorthStar Affiliates,AFF004,referral_spring,PL,273.09,2
2025-08-18,ClickBridge Partners,AFF003,summer_promo_2025,DE,616.75,1
2025-08-18,FunnelForge,AFF009,referral_spring,US,759.37,6
2025-08-18,LeadLaunch,AFF008,influencer_collab,DE,601.45,9
2025-08-19,AdVantage Hub,AFF005,black_friday_2025,DE,777.35,6
2025-08-19,ClickBridge Partners,AFF003,q1_retention,US,302.54,4
2025-08-19,BrandBoost Network,AFF010,summer_promo_2025,DE,485.01,3
